timestamp,machine_id,temperature,pressure,vibration,flow_rate,humidity,failure
2024-01-03 19:00:00,VALVE_1,74.42,29.14,0.74,79.97,38.17,0
2024-01-03 20:00:00,VALVE_1,78.7,41.71,2.65,79.93,36.04,0
2024-01-03 21:00:00,VALVE_1,61.01,34.99,0.83,50.67,39.01,0
2024-01-03 22:00:00,VALVE_1,79.59,37.63,1.28,69.63,35.8,0
2024-01-03 23:00:00,VALVE_1,60.36,40.99,2.06,72.87,30.97,0
2024-01-04 00:00:00,VALVE_1,143.48,80.49,11.51,24.37,92.29,0
2024-01-04 01:00:00,VALVE_1,133.48,79.52,14.93,26.35,83.85,1
2024-01-04 07:00:00,VALVE_1,63.46,37.84,1.92,76.05,39.48,0
2024-01-04 08:00:00,VALVE_1,69.29,38.51,2.08,64.08,41.08,0
2024-01-04 09:00:00,VALVE_1,72.35,42.64,1.65,78.2,42.6,0
2024-01-04 10:00:00,VALVE_1,83.73,42.16,1.41,75.91,32.75,0
2024-01-04 11:00:00,VALVE_1,83.13,38.74,0.64,69.33,54.36,0
2024-01-04 12:00:00,VALVE_1,61.75,37.43,2.37,74.31,40.35,0
2024-01-04 13:00:00,VALVE_1,65.1,28.72,1.95,63.59,53.72,0
2024-01-04 14:00:00,VALVE_1,112.42,82.13,7.2,17.57,84.07,0
2024-01-04 15:00:00,VALVE_1,128.19,82.14,14.28,24.59,94.07,1
2024-01-04 21:00:00,VALVE_1,63.84,37.73,1.19,77.64,44.58,0
2024-01-04 22:00:00,VALVE_1,74.82,34.03,0.63,50.95,40.58,0
2024-01-04 23:00:00,VALVE_1,62.11,38.32,2.7,76.49,46.48,0
2024-01-05 00:00:00,VALVE_1,65.28,42.67,2.72,55.9,48.44,0
2024-01-05 01:00:00,VALVE_1,67.16,41.64,2.99,50.9,52.43,0
2024-01-05 02:00:00,VALVE_1,75.57,44.55,1.66,75.42,31.56,0
2024-01-05 03:00:00,VALVE_1,68.38,29.14,2.94,74.51,51.31,0
2024-01-05 04:00:00,VALVE_1,83.45,29.45,1.46,52.13,35.27,0
2024-01-05 05:00:00,VALVE_1,65.73,35.97,1.17,53.03,34.19,0
2024-01-05 06:00:00,VALVE_1,63.68,44.54,2.4,79.03,40.99,0
2024-01-05 07:00:00,VALVE_1,121.13,84.96,9.61,19.49,79.65,0
2024-01-05 08:00:00,VALVE_1,115.19,71.41,9.84,25.11,76.25,1
2024-01-05 14:00:00,VALVE_1,64.25,43.27,2.44,52.29,54.67,0
2024-01-05 15:00:00,VALVE_1,66.78,29.68,2.57,71.2,45.43,0
2024-01-05 16:00:00,VALVE_1,63.9,36.13,2.45,59.11,37.79,0
2024-01-05 17:00:00,VALVE_1,60.08,30.96,2.69,63.25,54.61,0
2024-01-05 18:00:00,VALVE_1,69.89,40.16,1.2,60.91,34.77,0
2024-01-05 19:00:00,VALVE_1,68.68,37.3,2.98,69.93,34.98,0
2024-01-05 20:00:00,VALVE_1,61.12,30.15,1.91,72.95,53.51,0
2024-01-05 21:00:00,VALVE_1,60.4,36.89,1.68,69.68,43.99,0
2024-01-05 22:00:00,VALVE_1,77.18,39.19,0.79,73.99,33.08,0
2024-01-05 23:00:00,VALVE_1,77.46,35.07,1.78,77.1,52.25,0
2024-01-06 00:00:00,VALVE_1,142.71,77.75,12.89,22.69,92.39,0
2024-01-06 01:00:00,VALVE_1,126.11,89.26,14.46,26.12,80.59,1
2024-01-06 07:00:00,VALVE_1,81.37,30.81,2.64,64.72,40.16,0
2024-01-06 08:00:00,VALVE_1,82.58,38.27,1.94,66.76,39.28,0
2024-01-06 09:00:00,VALVE_1,79.64,32.3,2.85,76.82,38.44,0
2024-01-06 10:00:00,VALVE_1,78.24,37.74,1.34,79.66,30.63,0
2024-01-06 11:00:00,VALVE_1,66.32,36.84,1.8,67.67,48.79,0
2024-01-06 12:00:00,VALVE_1,75.59,38.2,0.63,61.3,35.8,0
2024-01-06 13:00:00,VALVE_1,66.63,37.42,1.0,58.82,35.93,0
2024-01-06 14:00:00,VALVE_1,83.71,44.06,2.02,77.74,49.65,0
2024-01-06 15:00:00,VALVE_1,74.75,28.11,2.43,71.07,45.38,0
2024-01-06 16:00:00,VALVE_1,79.01,36.72,2.26,78.06,39.4,0
2024-01-06 17:00:00,VALVE_1,77.7,36.09,2.19,72.89,31.14,0
2024-01-06 18:00:00,VALVE_1,135.86,70.67,12.36,22.02,90.47,0
2024-01-06 19:00:00,VALVE_1,114.94,80.66,9.23,27.79,93.57,1
2024-01-07 01:00:00,VALVE_1,79.9,40.81,1.04,60.08,41.64,0
2024-01-07 02:00:00,VALVE_1,79.33,43.55,0.97,77.67,47.39,0
2024-01-07 03:00:00,VALVE_1,75.27,31.4,0.64,67.05,46.29,0
2024-01-07 04:00:00,VALVE_1,65.27,37.46,2.64,75.05,53.18,0
2024-01-07 05:00:00,VALVE_1,69.15,33.41,2.37,62.93,32.19,0
2024-01-07 06:00:00,VALVE_1,67.07,35.12,1.23,59.97,37.34,0
2024-01-07 07:00:00,VALVE_1,111.66,80.93,11.78,24.8,78.85,0
2024-01-07 08:00:00,VALVE_1,121.83,80.49,11.8,22.59,82.01,1
2024-01-07 14:00:00,VALVE_1,67.04,44.38,0.53,71.48,47.66,0
2024-01-07 15:00:00,VALVE_1,75.57,44.83,1.28,60.2,31.97,0
2024-01-07 16:00:00,VALVE_1,71.07,32.44,1.36,75.04,53.39,0
2024-01-07 17:00:00,VALVE_1,64.64,34.33,2.82,51.85,32.31,0
2024-01-07 18:00:00,VALVE_1,64.07,38.12,0.88,79.04,41.17,0
2024-01-07 19:00:00,VALVE_1,72.54,32.19,1.68,69.86,48.78,0
2024-01-07 20:00:00,VALVE_1,140.15,79.45,14.23,27.26,90.14,0
2024-01-07 21:00:00,VALVE_1,112.22,65.17,8.7,24.95,83.22,1
2024-01-08 03:00:00,VALVE_1,81.4,34.07,2.39,58.85,37.47,0
2024-01-08 04:00:00,VALVE_1,62.68,35.48,2.32,78.21,45.09,0
2024-01-08 05:00:00,VALVE_1,81.58,41.98,0.93,64.57,32.92,0
2024-01-08 06:00:00,VALVE_1,77.05,44.15,0.84,72.02,45.81,0
2024-01-08 07:00:00,VALVE_1,74.59,34.63,1.39,51.36,35.45,0
2024-01-08 08:00:00,VALVE_1,60.38,37.88,0.76,76.19,43.08,0
2024-01-08 09:00:00,VALVE_1,77.49,34.98,1.9,78.28,32.07,0
2024-01-08 10:00:00,VALVE_1,120.16,84.5,7.79,16.13,82.23,0
2024-01-08 11:00:00,VALVE_1,113.69,79.63,8.81,28.44,90.67,1
2024-01-08 17:00:00,VALVE_1,75.42,42.68,1.06,76.19,49.74,0
2024-01-08 18:00:00,VALVE_1,78.7,37.54,1.12,62.71,49.84,0
2024-01-08 19:00:00,VALVE_1,60.79,41.29,1.1,54.33,32.89,0
2024-01-08 20:00:00,VALVE_1,60.68,36.9,1.05,79.68,44.36,0
2024-01-08 21:00:00,VALVE_1,63.45,39.71,2.74,72.36,31.91,0
2024-01-08 22:00:00,VALVE_1,82.4,41.5,0.9,51.55,43.93,0
2024-01-08 23:00:00,VALVE_1,63.9,42.19,1.4,77.39,44.14,0
2024-01-09 00:00:00,VALVE_1,64.57,30.37,1.94,72.86,49.54,0
2024-01-09 01:00:00,VALVE_1,66.89,31.47,0.54,70.38,31.91,0
2024-01-09 02:00:00,VALVE_1,126.83,80.04,14.5,19.68,80.0,0
2024-01-09 03:00:00,VALVE_1,136.17,80.48,9.66,28.92,91.9,1
2024-01-09 09:00:00,VALVE_1,62.91,38.42,2.85,69.85,31.92,0
2024-01-09 10:00:00,VALVE_1,68.87,37.36,1.51,75.01,50.37,0
2024-01-09 11:00:00,VALVE_1,75.3,34.35,1.14,53.18,38.87,0
2024-01-09 12:00:00,VALVE_1,70.33,39.49,2.15,52.1,39.88,0
2024-01-09 13:00:00,VALVE_1,64.54,30.67,2.57,51.26,40.48,0
2024-01-09 14:00:00,VALVE_1,64.21,42.95,1.89,56.94,42.56,0
2024-01-09 15:00:00,VALVE_1,78.29,44.29,1.05,76.59,53.36,0
2024-01-09 16:00:00,VALVE_1,82.91,38.8,2.07,62.1,48.81,0
2024-01-09 17:00:00,VALVE_1,73.28,39.52,1.57,71.94,50.61,0
2024-01-09 18:00:00,VALVE_1,115.86,85.82,11.32,27.67,83.63,0
2024-01-09 19:00:00,VALVE_1,125.16,87.88,9.01,27.66,84.68,1
2024-01-01 00:00:00,VALVE_2,82.54,31.66,2.71,66.78,50.71,0
2024-01-01 01:00:00,VALVE_2,77.82,39.84,1.31,57.02,35.27,0
2024-01-01 02:00:00,VALVE_2,81.43,41.95,1.6,53.97,39.56,0
2024-01-01 03:00:00,VALVE_2,75.48,35.72,2.45,79.93,34.78,0
2024-01-01 04:00:00,VALVE_2,71.49,35.33,1.26,55.94,31.64,0
2024-01-01 05:00:00,VALVE_2,82.18,35.14,1.74,77.51,49.41,0
2024-01-01 06:00:00,VALVE_2,63.26,37.61,1.61,73.92,48.11,0
2024-01-01 07:00:00,VALVE_2,77.26,33.79,2.51,51.57,33.99,0
2024-01-01 08:00:00,VALVE_2,68.39,29.31,1.09,74.9,53.71,0
2024-01-01 09:00:00,VALVE_2,67.62,32.5,1.2,58.33,30.9,0
2024-01-01 10:00:00,VALVE_2,147.08,70.34,10.36,15.15,92.16,0
2024-01-01 11:00:00,VALVE_2,139.25,88.67,13.25,19.71,79.96,1
2024-01-01 17:00:00,VALVE_2,74.71,34.76,2.93,66.33,36.88,0
2024-01-01 18:00:00,VALVE_2,77.74,32.62,2.76,61.24,43.75,0
2024-01-01 19:00:00,VALVE_2,61.26,35.24,2.58,74.17,35.61,0
2024-01-01 20:00:00,VALVE_2,65.65,41.89,2.83,52.86,41.25,0
2024-01-01 21:00:00,VALVE_2,68.44,42.8,0.71,56.33,48.81,0
2024-01-01 22:00:00,VALVE_2,61.28,36.37,1.61,60.03,39.86,0
2024-01-01 23:00:00,VALVE_2,73.25,30.74,1.93,74.16,49.0,0
2024-01-02 00:00:00,VALVE_2,116.16,68.73,9.15,20.42,83.17,0
2024-01-02 01:00:00,VALVE_2,137.19,66.42,7.28,20.88,88.94,1
2024-01-02 07:00:00,VALVE_2,66.16,44.59,1.36,60.12,37.8,0
2024-01-02 08:00:00,VALVE_2,63.05,29.89,2.12,76.25,49.76,0
2024-01-02 09:00:00,VALVE_2,63.53,37.27,0.76,51.36,46.41,0
2024-01-02 10:00:00,VALVE_2,73.38,29.39,0.59,79.69,30.75,0
2024-01-02 11:00:00,VALVE_2,71.11,36.58,0.79,55.07,38.8,0
2024-01-02 12:00:00,VALVE_2,79.04,36.62,2.09,79.56,49.2,0
2024-01-02 13:00:00,VALVE_2,70.86,35.59,2.05,69.96,42.52,0
2024-01-02 14:00:00,VALVE_2,76.12,28.4,1.57,58.37,33.23,0
2024-01-02 15:00:00,VALVE_2,62.49,38.25,1.81,57.61,41.77,0
2024-01-02 16:00:00,VALVE_2,72.31,31.32,2.13,73.43,49.79,0
2024-01-02 17:00:00,VALVE_2,134.1,77.79,7.49,19.32,76.87,0
2024-01-02 18:00:00,VALVE_2,148.55,68.38,8.21,28.34,93.88,1
2024-01-03 00:00:00,VALVE_2,77.06,37.78,1.57,58.28,49.21,0
2024-01-03 01:00:00,VALVE_2,65.66,39.77,1.08,68.76,48.68,0
2024-01-03 02:00:00,VALVE_2,65.47,29.02,0.83,68.18,51.24,0
2024-01-03 03:00:00,VALVE_2,61.12,40.48,1.35,64.36,53.22,0
2024-01-03 04:00:00,VALVE_2,68.3,35.91,0.53,52.45,36.46,0
2024-01-03 05:00:00,VALVE_2,60.7,38.73,1.57,66.44,34.37,0
2024-01-03 06:00:00,VALVE_2,121.84,81.6,14.72,15.76,92.81,0
2024-01-03 07:00:00,VALVE_2,133.08,79.1,11.0,16.04,76.8,1
2024-01-03 13:00:00,VALVE_2,63.19,41.6,2.66,54.52,51.29,0
2024-01-03 14:00:00,VALVE_2,84.79,40.36,2.46,79.83,45.14,0
2024-01-03 15:00:00,VALVE_2,67.7,42.24,2.04,67.44,36.34,0
2024-01-03 16:00:00,VALVE_2,78.91,29.39,2.81,59.77,33.19,0
2024-01-03 17:00:00,VALVE_2,71.06,28.72,2.21,77.08,50.93,0
2024-01-03 18:00:00,VALVE_2,63.18,30.15,2.53,77.73,41.52,0
2024-01-03 19:00:00,VALVE_2,72.47,33.41,2.74,69.35,37.21,0
2024-01-03 20:00:00,VALVE_2,121.95,87.28,7.11,19.84,86.09,0
2024-01-03 21:00:00,VALVE_2,115.93,67.3,13.52,28.42,91.47,1
2024-01-04 03:00:00,VALVE_2,72.86,29.45,1.87,61.4,45.18,0
2024-01-04 04:00:00,VALVE_2,69.72,32.09,0.74,59.45,32.42,0
2024-01-04 05:00:00,VALVE_2,64.42,44.78,1.61,65.96,51.84,0
2024-01-04 06:00:00,VALVE_2,84.89,37.91,2.53,59.81,37.64,0
2024-01-04 07:00:00,VALVE_2,70.07,39.43,2.21,59.46,33.33,0
2024-01-04 08:00:00,VALVE_2,75.81,30.18,1.95,70.8,47.52,0
2024-01-04 09:00:00,VALVE_2,78.84,42.84,1.75,71.91,45.48,0
2024-01-04 10:00:00,VALVE_2,64.67,28.44,1.21,63.29,45.43,0
2024-01-04 11:00:00,VALVE_2,81.25,31.34,0.81,78.9,32.7,0
2024-01-04 12:00:00,VALVE_2,71.96,37.95,1.85,52.58,31.43,0
2024-01-04 13:00:00,VALVE_2,114.22,79.64,11.35,18.51,87.76,0
2024-01-04 14:00:00,VALVE_2,142.8,66.04,10.99,25.34,80.05,1
2024-01-04 20:00:00,VALVE_2,76.32,30.62,2.94,66.34,33.39,0
2024-01-04 21:00:00,VALVE_2,82.34,29.27,2.77,79.9,47.51,0
2024-01-04 22:00:00,VALVE_2,79.26,33.73,2.85,65.89,48.31,0
2024-01-04 23:00:00,VALVE_2,83.1,44.58,2.58,59.09,54.16,0
2024-01-05 00:00:00,VALVE_2,75.7,43.82,2.19,59.22,39.25,0
2024-01-05 01:00:00,VALVE_2,73.76,41.43,1.29,67.39,38.64,0
2024-01-05 02:00:00,VALVE_2,80.39,35.93,0.69,54.98,31.53,0
2024-01-05 03:00:00,VALVE_2,72.48,29.81,0.79,78.23,51.82,0
2024-01-05 04:00:00,VALVE_2,71.3,44.76,0.5,68.42,45.41,0
2024-01-05 05:00:00,VALVE_2,71.44,34.75,1.64,62.45,48.26,0
2024-01-05 06:00:00,VALVE_2,63.38,31.36,0.95,57.87,43.13,0
2024-01-05 07:00:00,VALVE_2,114.45,86.7,9.38,17.44,88.51,0
2024-01-05 08:00:00,VALVE_2,111.52,80.5,12.59,18.22,75.84,1
2024-01-05 14:00:00,VALVE_2,81.8,37.81,1.36,74.09,43.51,0
2024-01-05 15:00:00,VALVE_2,61.98,37.62,2.77,61.89,37.41,0
2024-01-05 16:00:00,VALVE_2,63.59,30.57,1.58,67.87,32.02,0
2024-01-05 17:00:00,VALVE_2,83.49,40.84,1.97,74.85,32.0,0
2024-01-05 18:00:00,VALVE_2,71.92,38.71,2.57,73.5,36.93,0
2024-01-05 19:00:00,VALVE_2,83.52,30.11,2.69,79.13,34.43,0
2024-01-05 20:00:00,VALVE_2,78.05,28.68,1.51,65.49,44.52,0
2024-01-05 21:00:00,VALVE_2,147.44,81.81,10.85,27.15,94.01,0
2024-01-05 22:00:00,VALVE_2,110.88,89.56,7.69,27.22,80.61,1
2024-01-06 04:00:00,VALVE_2,68.79,38.38,0.56,53.49,33.18,0
2024-01-06 05:00:00,VALVE_2,64.73,35.81,2.38,77.17,50.88,0
2024-01-06 06:00:00,VALVE_2,64.92,35.5,1.0,57.93,42.59,0
2024-01-06 07:00:00,VALVE_2,61.7,31.71,2.84,63.98,41.13,0
2024-01-06 08:00:00,VALVE_2,60.36,32.21,2.67,54.94,40.38,0
2024-01-06 09:00:00,VALVE_2,60.36,36.13,0.55,74.59,50.62,0
2024-01-06 10:00:00,VALVE_2,79.69,32.82,2.59,66.29,39.35,0
2024-01-06 11:00:00,VALVE_2,75.63,28.21,0.86,72.27,36.1,0
2024-01-06 12:00:00,VALVE_2,74.95,34.55,2.64,78.57,52.09,0
2024-01-06 13:00:00,VALVE_2,66.77,31.3,1.69,50.22,30.65,0
2024-01-06 14:00:00,VALVE_2,73.83,36.85,2.99,56.06,36.45,0
2024-01-06 15:00:00,VALVE_2,114.54,87.94,13.22,27.34,93.06,0
2024-01-06 16:00:00,VALVE_2,131.0,76.28,9.64,23.84,84.09,1
2024-01-06 22:00:00,VALVE_2,61.93,30.89,0.82,53.7,42.96,0
2024-01-06 23:00:00,VALVE_2,66.15,34.09,2.97,70.53,53.72,0
2024-01-07 00:00:00,VALVE_2,63.56,34.5,1.89,52.3,30.1,0
2024-01-07 01:00:00,VALVE_2,76.76,38.91,1.53,64.69,40.39,0
2024-01-07 02:00:00,VALVE_2,60.6,33.7,0.94,52.95,53.92,0
2024-01-07 03:00:00,VALVE_2,74.98,40.39,1.29,61.79,35.92,0
2024-01-07 04:00:00,VALVE_2,113.88,69.48,13.38,25.16,85.94,0
2024-01-07 05:00:00,VALVE_2,129.0,88.06,7.58,19.21,82.0,1
2024-01-07 11:00:00,VALVE_2,81.09,33.52,2.22,78.85,48.26,0
2024-01-07 12:00:00,VALVE_2,72.25,38.72,2.35,68.37,30.42,0
2024-01-07 13:00:00,VALVE_2,64.87,41.78,1.18,71.95,39.3,0
2024-01-07 14:00:00,VALVE_2,73.05,29.16,0.95,78.72,52.25,0
2024-01-07 15:00:00,VALVE_2,76.31,35.81,2.19,68.56,44.21,0
2024-01-07 16:00:00,VALVE_2,61.48,38.76,2.42,79.82,30.28,0
2024-01-07 17:00:00,VALVE_2,78.25,37.72,1.59,53.83,40.23,0
2024-01-07 18:00:00,VALVE_2,68.86,33.15,2.33,71.02,44.73,0
2024-01-07 19:00:00,VALVE_2,147.55,73.75,8.95,24.84,78.98,0
2024-01-07 20:00:00,VALVE_2,122.6,70.62,7.55,27.41,80.09,1
2024-01-08 02:00:00,VALVE_2,61.08,39.89,1.33,72.34,40.31,0
2024-01-08 03:00:00,VALVE_2,64.89,36.72,0.83,63.22,37.93,0
2024-01-08 04:00:00,VALVE_2,82.8,29.04,2.24,55.48,37.98,0
2024-01-08 05:00:00,VALVE_2,70.39,43.44,1.11,52.74,37.97,0
2024-01-08 06:00:00,VALVE_2,62.62,30.19,1.93,51.83,30.77,0
2024-01-08 07:00:00,VALVE_2,77.86,34.15,0.81,57.61,46.05,0
2024-01-08 08:00:00,VALVE_2,66.89,36.41,0.8,67.64,37.9,0
2024-01-08 09:00:00,VALVE_2,135.08,85.21,11.89,19.44,80.11,0
2024-01-08 10:00:00,VALVE_2,123.1,69.12,8.45,26.86,82.69,1
